"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"71","RT @thatguySLATER: LTFRB: ""Taxis are unsafe. Buses cause traffic. MRT keeps breaking down.""
LTFRB: ""Hmm.. Let's cancel UBER!"" 
Ì†ΩÌπÑ
#PrayforLT‚Ä¶",FALSE,0,NA,2017-08-14 18:17:36,FALSE,NA,"897160291972136960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","curaclrsmae",385,TRUE,FALSE,NA,NA
"72","RT @thatguySLATER: LTFRB: ""Taxis are unsafe. Buses cause traffic. MRT keeps breaking down.""
LTFRB: ""Hmm.. Let's cancel UBER!"" 
Ì†ΩÌπÑ
#PrayforLT‚Ä¶",FALSE,0,NA,2017-08-14 18:17:33,FALSE,NA,"897160280014176256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kirstonomy",385,TRUE,FALSE,NA,NA
"73","RT @jaysonologist: LTFRB. Hindi ko kayo kinakaya, kapal ng mukha niyo.",FALSE,0,NA,2017-08-14 18:17:22,FALSE,NA,"897160233323184128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","makoy91",1,TRUE,FALSE,NA,NA
"74","RT @tessgarcia: Eyes on the prize, guys! LTFRB's stupidity is trying to distract us from Duterte's silence on the shabu shipment.",FALSE,0,NA,2017-08-14 18:17:01,FALSE,NA,"897160145653841925",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_MsAsiaPacific_",12,TRUE,FALSE,NA,NA
"75","I'm sure there are bases why LTFRB decided to suspend Uber. Can the politicians like Poe stop politicizing the issue?",FALSE,0,NA,2017-08-14 18:16:56,FALSE,NA,"897160122849411077",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alditoko",0,FALSE,FALSE,NA,NA
"76","@melbelgica24 @LTFRB Sa real! Nakakagigil teh!",FALSE,0,"melbelgica24",2017-08-14 18:16:52,FALSE,"897159983548071937","897160106239860736","1600167337","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sirpaulmaynard",0,FALSE,FALSE,NA,NA
"77","RT @manongcanor: Sa uber ako umaasa @LTFRB ano ba kayo?! Anak ng tipaklong talaga kayo",FALSE,0,NA,2017-08-14 18:16:25,FALSE,NA,"897159994872807425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_MsAsiaPacific_",1,TRUE,FALSE,NA,NA
"78","Thank you Madam @SenGracePOE . Castigate that inept and obsolete agency a.k.a @LTFRB . https://t.co/2Soc5WlghG",FALSE,0,NA,2017-08-14 18:16:23,FALSE,NA,"897159986614222849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","evepotpourri",0,FALSE,FALSE,NA,NA
"79","@sirpaulmaynard @LTFRB hahahahaha nakakaputang ina noh? hahaha",FALSE,0,"sirpaulmaynard",2017-08-14 18:16:23,FALSE,"897158447233351681","897159983548071937","3305372197","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","melbelgica24",0,FALSE,FALSE,NA,NA
"80","RT @thatguySLATER: LTFRB: ""Taxis are unsafe. Buses cause traffic. MRT keeps breaking down.""
LTFRB: ""Hmm.. Let's cancel UBER!"" 
Ì†ΩÌπÑ
#PrayforLT‚Ä¶",FALSE,0,NA,2017-08-14 18:15:57,FALSE,NA,"897159874743746560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jannmarwinliwag",385,TRUE,FALSE,NA,NA
"81","LTFRB, ANG TATANGA NIYO! MGA PUTA KAYONG LAHAT! https://t.co/ChUr6GWdqg",FALSE,1,NA,2017-08-14 18:15:46,FALSE,NA,"897159830607208449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TomiNagrampa",0,FALSE,FALSE,NA,NA
"82","@LTFRB suspending @Uber is both cruel and absurd.Ì†ΩÌπÑ https://t.co/DKApyCyjTB",FALSE,0,"LTFRB",2017-08-14 18:15:28,FALSE,NA,"897159755419967488","1407694686","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samanthavelayo",0,FALSE,FALSE,NA,NA
"83","RT @krizzy_kalerqui: .@LTFRB fair enough??? https://t.co/eS3B7kk4bq",FALSE,0,NA,2017-08-14 18:15:28,FALSE,NA,"897159754295857152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luiestacio",124,TRUE,FALSE,NA,NA
"84","trigger mo ko @/ltfrb ah!!!!!",FALSE,0,NA,2017-08-14 18:15:17,FALSE,NA,"897159707349073920",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","teypjm",0,FALSE,FALSE,NA,NA
"85","RT @edsMNL: Uber suspended. Yung MRT sira pa rin, mga mandurugas pa rinang mga taxi driver, at makikipagpatayan ka sa bus.

LTO/LTFRB tangi‚Ä¶",FALSE,0,NA,2017-08-14 18:15:14,FALSE,NA,"897159696590581760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jxmsantos",741,TRUE,FALSE,NA,NA
"86","RT @raissawriter: Dear @LTFRB havy you tried flagging taxis to take you for long distances. Suggest you try and see how many times drivers‚Ä¶",FALSE,0,NA,2017-08-14 18:15:04,FALSE,NA,"897159654706249728",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","yvette_tan",25,TRUE,FALSE,NA,NA
"87","RT @mykeetweets: @cnnphilippines @LTFRB I have never hated any government department as much as I now hate @LTFRB",FALSE,0,NA,2017-08-14 18:14:29,FALSE,NA,"897159508706836480",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","uhngelo",58,TRUE,FALSE,NA,NA
"88","Pakisuspend narin po ang @LTFRB Parang awa. Jusko. https://t.co/4wvXhNrWs3",FALSE,0,NA,2017-08-14 18:14:16,FALSE,NA,"897159451672666112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oohbernn",0,FALSE,FALSE,NA,NA
"89","RT @SenGracePOE: Statement on LTFRB's order to suspend Uber https://t.co/tqIERRF0bY",FALSE,0,NA,2017-08-14 18:13:54,FALSE,NA,"897159360916242432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamreygeline",206,TRUE,FALSE,NA,NA
"90","RT @thatguySLATER: LTFRB: ""Taxis are unsafe. Buses cause traffic. MRT keeps breaking down.""
LTFRB: ""Hmm.. Let's cancel UBER!"" 
Ì†ΩÌπÑ
#PrayforLT‚Ä¶",FALSE,0,NA,2017-08-14 18:13:00,FALSE,NA,"897159132347641856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lushixun_",385,TRUE,FALSE,NA,NA
"91","RT @CharlieCinon: LTFRB has just waged a war against commuters who are sick and tired of poor public transport in PH.",FALSE,0,NA,2017-08-14 18:12:59,FALSE,NA,"897159128044322818",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimberlytrix",14,TRUE,FALSE,NA,NA
