"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"59","""How did you start your day?""

Tamang April Boy playlist lang ni kuya uber on the way to school.. Ì†ΩÌπÉ",FALSE,2,NA,2017-08-12 11:06:21,FALSE,NA,"896326987467194368",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","gabvstl",0,FALSE,FALSE,NA,NA
"60","Gwapo in person ng uber driver ko pota",FALSE,0,NA,2017-08-12 10:17:23,FALSE,NA,"896314666179149825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jonnaparde_",0,FALSE,FALSE,NA,NA
"61","Kamusta naman yung nakatulog yung Uber driver ko. Kinalabit ko pa siya.",FALSE,3,NA,2017-08-12 07:13:51,FALSE,NA,"896268476678979584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rodrigoDU2ND",0,FALSE,FALSE,NA,NA
"62","Hindi lang ikaw ang emo, pati rin ang stock market. Ì†æÌ¥£ #OplanAsenso Nakikinig rito habang nasa uber papunta sa client.",FALSE,0,NA,2017-08-12 05:55:08,FALSE,NA,"896248668516306946",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","billevable",0,FALSE,FALSE,NA,NA
"63","Kung kelan tlga wala kong dalang payong chaka umulan buti nlng ng uber ako Ì†ΩÌ∏â",FALSE,1,NA,2017-08-12 05:32:31,FALSE,NA,"896242977349042180",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allyzonmaee",0,FALSE,FALSE,NA,NA
"64","let's say na okay nung una kasi may ka uber pool akong guy tapos si ate france kasama ko",FALSE,0,"enriquezcams",2017-08-12 04:18:09,FALSE,"896224100359716864","896224259097346049","504126338","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enriquezcams",0,FALSE,FALSE,NA,NA
"65","sobrang kairita talaga uber driver ko kagabi",FALSE,0,NA,2017-08-12 04:16:44,FALSE,NA,"896223904477224960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enriquezcams",0,FALSE,FALSE,NA,NA
"66","Yng nasakyan kong uber jusko HAHAHA pambobola alam eh",FALSE,1,NA,2017-08-12 03:34:21,FALSE,NA,"896213240241246209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lykkuhh",0,FALSE,FALSE,NA,NA
"67","kwela netong si kuya uber Ì†ΩÌ∏Ç",FALSE,0,NA,2017-08-12 01:12:03,FALSE,NA,"896177426954280960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katsDCvllnv",0,FALSE,FALSE,NA,NA
"68","May weeds yung uber ko today. https://t.co/HyArDBWbm0",FALSE,5,NA,2017-08-12 01:11:31,FALSE,NA,"896177294045134848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_terentado",0,FALSE,FALSE,NA,NA
