"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"857","RT @youronlychoi: Kung pwede lang gawin 'to nung mga magulang sa bawat self-serving, hypocrite politician na nakikisawsaw #JusticeForKian h…",FALSE,0,NA,2017-08-20 11:39:36,FALSE,NA,"899234459932803072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keithcarian",2,TRUE,FALSE,NA,NA
"858","RT @PJ_Palits: Totoy makinig ka,
wag kang magpa-gabi
Baka mapagkamalan ka't
Humandusay diyan sa tabi
#JusticeForKian https://t.co/FU04siMy5A",FALSE,0,NA,2017-08-20 11:39:33,FALSE,NA,"899234446041202689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1996loser",30750,TRUE,FALSE,NA,NA
"859","RT @giasison: There's a saying, your leader can make or break you. The Philippines is breaking. #JusticeForKian #StopEJKs",FALSE,0,NA,2017-08-20 11:39:32,FALSE,NA,"899234442295730176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","peachy_alcasid",724,TRUE,FALSE,NA,NA
"860","RT @natoreyes: A guide to Duterte's Drug War #JusticeForKian https://t.co/UymOS1q2f9",FALSE,0,NA,2017-08-20 11:39:14,FALSE,NA,"899234364214566914",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_laurendc",3241,TRUE,FALSE,NA,NA
"861","RT @YourLawyerSays: ""May he find a better place, perhaps in another world, where his rights are respected."" #JusticeForKian https://t.co/JU…",FALSE,0,NA,2017-08-20 11:39:02,FALSE,NA,"899234316663660544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lapad08",1766,TRUE,FALSE,NA,NA
"862","RT @natoreyes: PNP blames the victims
#JusticeForKian -Drug runner sya
#BigasHindiBala -NPA sila
#StopLumadKillings -NPA sila
#HaciendaLuis…",FALSE,0,NA,2017-08-20 11:38:47,FALSE,NA,"899234254034317312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MNLGeeks",90,TRUE,FALSE,NA,NA
"863","RT @jjorillaza: Kung sa anak mo ngayri yan, anung mararamdaman at gagawin mo?  #JusticeForKian",FALSE,0,NA,2017-08-20 11:38:35,FALSE,NA,"899234200657600513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aichon1825",1,TRUE,FALSE,NA,NA
"864","RT @natoreyes: A guide to Duterte's Drug War #JusticeForKian https://t.co/UymOS1q2f9",FALSE,0,NA,2017-08-20 11:38:32,FALSE,NA,"899234189207195649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nickolodyon",3241,TRUE,FALSE,NA,NA
"865","RT @Jimparedes: You want Duterte  to keep silent? Talk about Paolo and Kian. 

#JusticeForKian",FALSE,0,NA,2017-08-20 11:38:30,FALSE,NA,"899234181187809280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","don_ramonXiV",141,TRUE,FALSE,NA,NA
"866","RT @vhiynbeato: If you are not outraged, you are not paying attention.

#StopTheKillings #JusticeForKian https://t.co/7EGEcAQMVG",FALSE,0,NA,2017-08-20 11:38:28,FALSE,NA,"899234174049046532",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","earthtojha",3086,TRUE,FALSE,NA,NA
"867","RT @upbabaylan: We are postponing EqualiTweet tonight in light of #JusticeForKian. #PassADB is founded on principles of #humanrights. Stop…",FALSE,0,NA,2017-08-20 11:38:26,FALSE,NA,"899234166067179520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aichon1825",17,TRUE,FALSE,NA,NA
"868","RT @natoreyes: PNP blames the victims
#JusticeForKian -Drug runner sya
#BigasHindiBala -NPA sila
#StopLumadKillings -NPA sila
#HaciendaLuis…",FALSE,0,NA,2017-08-20 11:38:17,FALSE,NA,"899234128104529922",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robertwoooo",90,TRUE,FALSE,NA,NA
"869","RT @upbabaylan: We are postponing EqualiTweet tonight in light of #JusticeForKian. #PassADB is founded on principles of #humanrights. Stop…",FALSE,0,NA,2017-08-20 11:38:13,FALSE,NA,"899234110417149952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","edodaria",17,TRUE,FALSE,NA,NA
"870","RT @Benggadora08: #JusticeForKian and all the innocent lives lost in this war on drugs. Enough is enough! | via Jason Jabique's Facebook ac…",FALSE,0,NA,2017-08-20 11:38:09,FALSE,NA,"899234095212806144",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RonRonBlast",7330,TRUE,FALSE,NA,NA
"871","RT @youronlychoi: Kung pwede lang gawin 'to nung mga magulang sa bawat self-serving, hypocrite politician na nakikisawsaw #JusticeForKian h…",FALSE,0,NA,2017-08-20 11:38:07,FALSE,NA,"899234084680908800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aichon1825",2,TRUE,FALSE,NA,NA
"872","RT @vhiynbeato: If you are not outraged, you are not paying attention.

#StopTheKillings #JusticeForKian https://t.co/7EGEcAQMVG",FALSE,0,NA,2017-08-20 11:38:01,FALSE,NA,"899234061683613696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rhysb0i",3086,TRUE,FALSE,NA,NA
"873","RT @Ann_Sabile: Pinatay nyo na yung tao, gusto nyo pa rin patayin yung pagkatao. Hindi na kayo nakuntento. #JusticeForKian https://t.co/Kks…",FALSE,0,NA,2017-08-20 11:37:59,FALSE,NA,"899234049440366593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aichon1825",2,TRUE,FALSE,NA,NA
"874","RT @sarnimiangirl: No one is safe in this country. In the blink of an eye, we can all be victims #JusticeForKian",FALSE,0,NA,2017-08-20 11:37:57,FALSE,NA,"899234041961922561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KatarHol5",66,TRUE,FALSE,NA,NA
"875","RT @natoreyes: PNP blames the victims
#JusticeForKian -Drug runner sya
#BigasHindiBala -NPA sila
#StopLumadKillings -NPA sila
#HaciendaLuis…",FALSE,0,NA,2017-08-20 11:37:52,FALSE,NA,"899234022600998913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joysandreya",90,TRUE,FALSE,NA,NA
"876","RT @kenmontejo: At 17, I cried for failing a quiz.
At 17, Kian Delos Santos cried for his life.
#JusticeForKian",FALSE,0,NA,2017-08-20 11:37:51,FALSE,NA,"899234016112463872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RChugachuga",2290,TRUE,FALSE,NA,NA
"877","RT @kenmontejo: At 17, I cried for failing a quiz.
At 17, Kian Delos Santos cried for his life.
#JusticeForKian",FALSE,0,NA,2017-08-20 11:37:49,FALSE,NA,"899234009879687169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aichon1825",2290,TRUE,FALSE,NA,NA
"878","RT @upbabaylan: We are postponing EqualiTweet tonight in light of #JusticeForKian. #PassADB is founded on principles of #humanrights. Stop…",FALSE,0,NA,2017-08-20 11:37:45,FALSE,NA,"899233993064828928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vinceliban",17,TRUE,FALSE,NA,NA
